player,playerLabel,clubLabel,leagueLabel,start,end,caps
http://www.wikidata.org/entity/Q1783639,Antonio Prats Cervera,RCD Mallorca,La Liga,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,52
http://www.wikidata.org/entity/Q179773,Pedro,Futbol Club Barcelona,La Liga,2008-01-01T00:00:00Z,2015-01-01T00:00:00Z,204
http://www.wikidata.org/entity/Q179773,Pedro,Chelsea F.C.,Premier League,2015-01-01T00:00:00Z,2020-01-01T00:00:00Z,137
http://www.wikidata.org/entity/Q179773,Pedro,AS Roma,Serie A,2020-01-01T00:00:00Z,2021-01-01T00:00:00Z,27
http://www.wikidata.org/entity/Q179773,Pedro,SS Lazio,Serie A,2021-01-01T00:00:00Z,,142
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Club Atlético Osasuna,La Liga,2005-01-01T00:00:00Z,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Club Atlético Osasuna,La Liga,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z,84
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Torino FC,Serie A,2017-01-01T00:00:00Z,2020-01-01T00:00:00Z,97
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Athletic Club,La Liga,2020-01-01T00:00:00Z,,222
http://www.wikidata.org/entity/Q180326,Lilian Thuram,Parma Calcio 1913,Serie A,1996-01-01T00:00:00Z,2001-01-01T00:00:00Z,163
http://www.wikidata.org/entity/Q180326,Lilian Thuram,Juventus FC,Serie A,2001-01-01T00:00:00Z,2006-01-01T00:00:00Z,144
http://www.wikidata.org/entity/Q180326,Lilian Thuram,Futbol Club Barcelona,La Liga,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Udinese Calcio,Serie A,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z,95
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Futbol Club Barcelona,La Liga,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z,88
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Arsenal F.C.,Premier League,2014-01-01T00:00:00Z,2018-01-22T00:00:00Z,122
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Manchester United F.C.,Premier League,2018-01-22T00:00:00Z,2020-08-01T00:00:00Z,32
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Inter Milan,Serie A,2019-08-01T00:00:00Z,2020-08-01T00:00:00Z,22
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Inter Milan,Serie A,2020-08-01T00:00:00Z,2022-08-01T00:00:00Z,57
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Inter Milan,Serie A,2023-08-01T00:00:00Z,2024-07-01T00:00:00Z,23
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Udinese Calcio,Serie A,2024-08-10T00:00:00Z,2025-08-01T00:00:00Z,13
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Sevilla FC,La Liga,2025-09-01T00:00:00Z,,7
http://www.wikidata.org/entity/Q180794,Manuel Pasqual,ACF Fiorentina,Serie A,2005-01-01T00:00:00Z,2016-01-01T00:00:00Z,302
http://www.wikidata.org/entity/Q1819086,Leonardo Colucci,SS Lazio,Serie A,1995-01-01T00:00:00Z,1995-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q1819086,Leonardo Colucci,Hellas Verona FC,Serie A,1996-01-01T00:00:00Z,2002-01-01T00:00:00Z,147
http://www.wikidata.org/entity/Q1819086,Leonardo Colucci,Bologna F.C. 1909,Serie A,2002-01-01T00:00:00Z,2006-01-01T00:00:00Z,112
http://www.wikidata.org/entity/Q1819086,Leonardo Colucci,Cagliari Calcio,Serie A,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,26
http://www.wikidata.org/entity/Q1819086,Leonardo Colucci,U.S. Cremonese,Serie A,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z,33
http://www.wikidata.org/entity/Q182451,Alberto Gilardino,Hellas Verona FC,Serie A,2000-01-01T00:00:00Z,2002-01-01T00:00:00Z,39
http://www.wikidata.org/entity/Q182451,Alberto Gilardino,Parma Calcio 1913,Serie A,2002-01-01T00:00:00Z,2005-01-01T00:00:00Z,96
http://www.wikidata.org/entity/Q182451,Alberto Gilardino,AC Milan,Serie A,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z,94
http://www.wikidata.org/entity/Q182451,Alberto Gilardino,ACF Fiorentina,Serie A,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z,118
http://www.wikidata.org/entity/Q182451,Alberto Gilardino,Bologna F.C. 1909,Serie A,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,36
http://www.wikidata.org/entity/Q182451,Alberto Gilardino,Genoa CFC,Serie A,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z,50
http://www.wikidata.org/entity/Q182451,Alberto Gilardino,ACF Fiorentina,Serie A,2015-01-01T00:00:00Z,2015-06-01T00:00:00Z,14
http://www.wikidata.org/entity/Q1825157,Hugo Mallo,RC Celta de Vigo,La Liga,2009-01-01T00:00:00Z,2023-01-01T00:00:00Z,396
http://www.wikidata.org/entity/Q182907,Gianluca Zambrotta,Como 1907,Serie A,1994-01-01T00:00:00Z,1997-01-01T00:00:00Z,48
http://www.wikidata.org/entity/Q182907,Gianluca Zambrotta,Juventus FC,Serie A,1999-01-01T00:00:00Z,2006-01-01T00:00:00Z,217
http://www.wikidata.org/entity/Q182907,Gianluca Zambrotta,Futbol Club Barcelona,La Liga,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,58
http://www.wikidata.org/entity/Q182907,Gianluca Zambrotta,AC Milan,Serie A,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z,80
http://www.wikidata.org/entity/Q184277,Yaya Touré,Futbol Club Barcelona,La Liga,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z,74
http://www.wikidata.org/entity/Q184277,Yaya Touré,Manchester City F.C.,Premier League,2010-01-01T00:00:00Z,2018-06-01T00:00:00Z,230
http://www.wikidata.org/entity/Q184362,Claude Makelélé,RC Celta de Vigo,La Liga,1998-01-01T00:00:00Z,2000-01-01T00:00:00Z,70
http://www.wikidata.org/entity/Q184362,Claude Makelélé,Real Madrid Club de Fútbol,La Liga,2000-01-01T00:00:00Z,2003-01-01T00:00:00Z,94
http://www.wikidata.org/entity/Q184362,Claude Makelélé,Chelsea F.C.,Premier League,2003-01-01T00:00:00Z,2008-01-01T00:00:00Z,144
http://www.wikidata.org/entity/Q184586,Gareth Bale,Tottenham Hotspur F.C.,Premier League,2007-01-01T00:00:00Z,2013-01-01T00:00:00Z,146
http://www.wikidata.org/entity/Q184586,Gareth Bale,Real Madrid Club de Fútbol,La Liga,2013-01-01T00:00:00Z,2022-06-01T00:00:00Z,176
http://www.wikidata.org/entity/Q184586,Gareth Bale,Tottenham Hotspur F.C.,Premier League,2020-01-01T00:00:00Z,2021-06-01T00:00:00Z,20
http://www.wikidata.org/entity/Q184612,Robbie Keane,Wolverhampton Wanderers F.C.,Premier League,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,73
http://www.wikidata.org/entity/Q184612,Robbie Keane,Inter Milan,Serie A,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q184612,Robbie Keane,Leeds United F.C.,Premier League,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,18
http://www.wikidata.org/entity/Q184612,Robbie Keane,Leeds United F.C.,Premier League,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q184612,Robbie Keane,Tottenham Hotspur F.C.,Premier League,2002-01-01T00:00:00Z,2008-01-01T00:00:00Z,197
http://www.wikidata.org/entity/Q184612,Robbie Keane,Liverpool F.C.,Premier League,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q184612,Robbie Keane,Tottenham Hotspur F.C.,Premier League,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q184612,Robbie Keane,West Ham United F.C.,Premier League,2011-01-30T00:00:00Z,2011-05-01T00:00:00Z,9
http://www.wikidata.org/entity/Q184612,Robbie Keane,Aston Villa F.C.,Premier League,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q184946,Joe Cole,West Ham United F.C.,Premier League,1998-01-01T00:00:00Z,2003-01-01T00:00:00Z,126
http://www.wikidata.org/entity/Q184946,Joe Cole,Chelsea F.C.,Premier League,2003-01-01T00:00:00Z,2010-01-01T00:00:00Z,182
http://www.wikidata.org/entity/Q184946,Joe Cole,Liverpool F.C.,Premier League,2010-01-01T00:00:00Z,2013-01-01T00:00:00Z,26
http://www.wikidata.org/entity/Q184946,Joe Cole,West Ham United F.C.,Premier League,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,31
http://www.wikidata.org/entity/Q184946,Joe Cole,Aston Villa F.C.,Premier League,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q185093,Jesús Navas,Sevilla FC,La Liga,2003-01-01T00:00:00Z,2013-01-01T00:00:00Z,285
http://www.wikidata.org/entity/Q185093,Jesús Navas,Manchester City F.C.,Premier League,2013-01-01T00:00:00Z,2017-01-01T00:00:00Z,123
http://www.wikidata.org/entity/Q185093,Jesús Navas,Sevilla FC,La Liga,2017-01-01T00:00:00Z,2023-01-01T00:00:00Z,231
http://www.wikidata.org/entity/Q185225,Santi Cazorla,Villarreal CF,La Liga,2003-01-01T00:00:00Z,2006-01-01T00:00:00Z,54
http://www.wikidata.org/entity/Q185225,Santi Cazorla,Villarreal CF,La Liga,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z,127
http://www.wikidata.org/entity/Q185225,Santi Cazorla,Arsenal F.C.,Premier League,2012-08-08T00:00:00Z,2018-05-30T00:00:00Z,129
http://www.wikidata.org/entity/Q185225,Santi Cazorla,Villarreal CF,La Liga,2018-06-01T00:00:00Z,2020-07-01T00:00:00Z,70
http://www.wikidata.org/entity/Q185225,Santi Cazorla,Real Oviedo,La Liga,2023-08-01T00:00:00Z,,63
http://www.wikidata.org/entity/Q185389,Dennis Bergkamp,Inter Milan,Serie A,1993-01-01T00:00:00Z,1995-01-01T00:00:00Z,52
http://www.wikidata.org/entity/Q185389,Dennis Bergkamp,Arsenal F.C.,Premier League,1995-01-01T00:00:00Z,2006-01-01T00:00:00Z,315
http://www.wikidata.org/entity/Q18608497,Iñaki Williams,Athletic Club,La Liga,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18608497,Iñaki Williams,Athletic Club,La Liga,2015-01-01T00:00:00Z,,471
http://www.wikidata.org/entity/Q186415,Carlos Marchena,Sevilla FC,La Liga,1997-01-01T00:00:00Z,2000-01-01T00:00:00Z,68
http://www.wikidata.org/entity/Q186415,Carlos Marchena,Valencia CF,La Liga,2001-01-01T00:00:00Z,2010-01-01T00:00:00Z,230
http://www.wikidata.org/entity/Q186415,Carlos Marchena,Villarreal CF,La Liga,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z,45
http://www.wikidata.org/entity/Q187159,Jordi Alba,Valencia CF,La Liga,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z,74
http://www.wikidata.org/entity/Q187159,Jordi Alba,Futbol Club Barcelona,La Liga,2012-01-01T00:00:00Z,2023-06-01T00:00:00Z,313
http://www.wikidata.org/entity/Q187184,Joe Hart,Manchester City F.C.,Premier League,2006-01-01T00:00:00Z,2018-08-01T00:00:00Z,266
http://www.wikidata.org/entity/Q187184,Joe Hart,Torino FC,Serie A,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,36
http://www.wikidata.org/entity/Q187184,Joe Hart,West Ham United F.C.,Premier League,2017-07-01T00:00:00Z,2018-06-01T00:00:00Z,19
http://www.wikidata.org/entity/Q187184,Joe Hart,Burnley F.C.,Premier League,2018-08-01T00:00:00Z,2020-08-01T00:00:00Z,19
http://www.wikidata.org/entity/Q187184,Joe Hart,Tottenham Hotspur F.C.,Premier League,2020-08-18T00:00:00Z,2021-08-01T00:00:00Z,0
http://www.wikidata.org/entity/Q187891,Fernando Llorente,Athletic Club,La Liga,1996-01-01T00:00:00Z,2003-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q187891,Fernando Llorente,Athletic Club,La Liga,2005-01-01T00:00:00Z,2013-01-01T00:00:00Z,262
http://www.wikidata.org/entity/Q187891,Fernando Llorente,Juventus FC,Serie A,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z,66
http://www.wikidata.org/entity/Q187891,Fernando Llorente,Sevilla FC,La Liga,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q187891,Fernando Llorente,Tottenham Hotspur F.C.,Premier League,2017-01-01T00:00:00Z,2019-01-01T00:00:00Z,36
http://www.wikidata.org/entity/Q187891,Fernando Llorente,SSC Napoli,Serie A,2019-01-01T00:00:00Z,2020-01-01T00:00:00Z,20
http://www.wikidata.org/entity/Q187891,Fernando Llorente,Udinese Calcio,Serie A,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,14
http://www.wikidata.org/entity/Q187989,Leighton Baines,Everton F.C.,Premier League,2007-01-01T00:00:00Z,2020-07-01T00:00:00Z,348
http://www.wikidata.org/entity/Q188457,Danny Welbeck,Manchester United F.C.,Premier League,2008-01-01T00:00:00Z,2014-01-01T00:00:00Z,92
http://www.wikidata.org/entity/Q188457,Danny Welbeck,Sunderland A.F.C.,Premier League,2010-08-01T00:00:00Z,2011-01-01T00:00:00Z,26
http://www.wikidata.org/entity/Q188457,Danny Welbeck,Arsenal F.C.,Premier League,2014-01-01T00:00:00Z,2019-01-01T00:00:00Z,88
http://www.wikidata.org/entity/Q188457,Danny Welbeck,Brighton & Hove Albion F.C.,Premier League,2020-01-01T00:00:00Z,,151
http://www.wikidata.org/entity/Q188564,Massimo Ambrosini,AS Roma,Serie A,,,
http://www.wikidata.org/entity/Q188564,Massimo Ambrosini,AC Milan,Serie A,1995-01-01T00:00:00Z,2013-01-01T00:00:00Z,344
http://www.wikidata.org/entity/Q188564,Massimo Ambrosini,ACF Fiorentina,Serie A,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,21
http://www.wikidata.org/entity/Q188632,Roy Keane,Nottingham Forest F.C.,Premier League,1990-01-01T00:00:00Z,1993-01-01T00:00:00Z,114
http://www.wikidata.org/entity/Q188632,Roy Keane,Manchester United F.C.,Premier League,1993-01-01T00:00:00Z,2005-01-01T00:00:00Z,326
http://www.wikidata.org/entity/Q188696,Christian Vieri,Torino FC,Serie A,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q188696,Christian Vieri,Pisa SC,Serie A,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,18
http://www.wikidata.org/entity/Q188696,Christian Vieri,Atalanta BC,Serie A,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,21
http://www.wikidata.org/entity/Q188696,Christian Vieri,Juventus FC,Serie A,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q188696,Christian Vieri,Atlético Madrid,La Liga,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,24
http://www.wikidata.org/entity/Q188696,Christian Vieri,SS Lazio,Serie A,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,22
http://www.wikidata.org/entity/Q188696,Christian Vieri,Inter Milan,Serie A,1999-01-01T00:00:00Z,2005-01-01T00:00:00Z,143
http://www.wikidata.org/entity/Q188696,Christian Vieri,AC Milan,Serie A,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q188696,Christian Vieri,Atalanta BC,Serie A,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q188696,Christian Vieri,ACF Fiorentina,Serie A,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,26
http://www.wikidata.org/entity/Q188696,Christian Vieri,Atalanta BC,Serie A,2008-01-01T00:00:00Z,2009-01-01T00:00:00Z,9
http://www.wikidata.org/entity/Q188746,Jermain Defoe,West Ham United F.C.,Premier League,1999-01-01T00:00:00Z,2004-01-01T00:00:00Z,93
http://www.wikidata.org/entity/Q188746,Jermain Defoe,AFC Bournemouth,Premier League,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,29
http://www.wikidata.org/entity/Q188746,Jermain Defoe,Tottenham Hotspur F.C.,Premier League,2004-01-01T00:00:00Z,2008-01-01T00:00:00Z,139
http://www.wikidata.org/entity/Q188746,Jermain Defoe,Tottenham Hotspur F.C.,Premier League,2009-01-01T00:00:00Z,2014-01-01T00:00:00Z,135
http://www.wikidata.org/entity/Q188746,Jermain Defoe,Tottenham Hotspur F.C.,Premier League,2014-02-28T00:00:00Z,2014-02-28T00:00:00Z,2
http://www.wikidata.org/entity/Q188746,Jermain Defoe,Sunderland A.F.C.,Premier League,2015-01-01T00:00:00Z,2017-01-01T00:00:00Z,87
http://www.wikidata.org/entity/Q188746,Jermain Defoe,Sunderland A.F.C.,Premier League,2022-01-01T00:00:00Z,2022-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q188997,Wojciech Szczęsny,Arsenal F.C.,Premier League,2006-01-01T00:00:00Z,2017-07-01T00:00:00Z,132
http://www.wikidata.org/entity/Q188997,Wojciech Szczęsny,Brentford F.C.,Premier League,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q188997,Wojciech Szczęsny,AS Roma,Serie A,2015-01-01T00:00:00Z,2017-05-30T00:00:00Z,72
http://www.wikidata.org/entity/Q188997,Wojciech Szczęsny,Juventus FC,Serie A,2017-07-01T00:00:00Z,2024-06-01T00:00:00Z,200
http://www.wikidata.org/entity/Q188997,Wojciech Szczęsny,Futbol Club Barcelona,La Liga,2024-10-01T00:00:00Z,,21
http://www.wikidata.org/entity/Q189827,John Arne Riise,Liverpool F.C.,Premier League,2001-01-01T00:00:00Z,2008-01-01T00:00:00Z,234
http://www.wikidata.org/entity/Q189827,John Arne Riise,AS Roma,Serie A,2008-01-01T00:00:00Z,2011-01-01T00:00:00Z,99
http://www.wikidata.org/entity/Q189827,John Arne Riise,Fulham F.C.,Premier League,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z,87
http://www.wikidata.org/entity/Q190608,Rui Costa,ACF Fiorentina,Serie A,1994-01-01T00:00:00Z,2001-01-01T00:00:00Z,215
http://www.wikidata.org/entity/Q190608,Rui Costa,AC Milan,Serie A,2001-01-01T00:00:00Z,2006-01-01T00:00:00Z,124
http://www.wikidata.org/entity/Q191136,James Milner,Leeds United F.C.,Premier League,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z,48
http://www.wikidata.org/entity/Q191136,James Milner,Newcastle United F.C.,Premier League,2004-01-01T00:00:00Z,2008-01-01T00:00:00Z,94
http://www.wikidata.org/entity/Q191136,James Milner,Aston Villa F.C.,Premier League,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,27
http://www.wikidata.org/entity/Q191136,James Milner,Aston Villa F.C.,Premier League,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z,73
http://www.wikidata.org/entity/Q191136,James Milner,Manchester City F.C.,Premier League,2010-01-01T00:00:00Z,2015-01-01T00:00:00Z,147
http://www.wikidata.org/entity/Q191136,James Milner,Liverpool F.C.,Premier League,2015-01-01T00:00:00Z,2023-06-01T00:00:00Z,230
http://www.wikidata.org/entity/Q191136,James Milner,Brighton & Hove Albion F.C.,Premier League,2023-07-01T00:00:00Z,,26
http://www.wikidata.org/entity/Q191855,Gareth Barry,Aston Villa F.C.,Premier League,1998-01-01T00:00:00Z,2009-01-01T00:00:00Z,365
http://www.wikidata.org/entity/Q191855,Gareth Barry,Manchester City F.C.,Premier League,2009-01-01T00:00:00Z,2014-01-01T00:00:00Z,132
http://www.wikidata.org/entity/Q191855,Gareth Barry,Everton F.C.,Premier League,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q191855,Gareth Barry,Everton F.C.,Premier League,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z,99
http://www.wikidata.org/entity/Q192122,Esteban Cambiasso,Real Madrid Club de Fútbol,La Liga,2002-01-01T00:00:00Z,2004-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q192122,Esteban Cambiasso,Inter Milan,Serie A,2004-01-01T00:00:00Z,2014-01-01T00:00:00Z,315
http://www.wikidata.org/entity/Q192505,Mirko Vučinić,US Lecce,Serie A,2000-01-01T00:00:00Z,2006-01-01T00:00:00Z,111
http://www.wikidata.org/entity/Q192505,Mirko Vučinić,AS Roma,Serie A,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z,147
http://www.wikidata.org/entity/Q192505,Mirko Vučinić,Juventus FC,Serie A,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z,75
http://www.wikidata.org/entity/Q192640,Dejan Stanković,SS Lazio,Serie A,1998-01-01T00:00:00Z,2004-01-01T00:00:00Z,137
http://www.wikidata.org/entity/Q192640,Dejan Stanković,Inter Milan,Serie A,2004-01-01T00:00:00Z,2013-01-01T00:00:00Z,231
http://www.wikidata.org/entity/Q192671,Arturo Vidal,Juventus FC,Serie A,2011-01-01T00:00:00Z,2015-01-01T00:00:00Z,124
http://www.wikidata.org/entity/Q192671,Arturo Vidal,FC Bayern Munich,Bundesliga,2015-01-01T00:00:00Z,2018-01-01T00:00:00Z,79
http://www.wikidata.org/entity/Q192671,Arturo Vidal,Futbol Club Barcelona,La Liga,2018-01-01T00:00:00Z,2020-09-01T00:00:00Z,66
http://www.wikidata.org/entity/Q192671,Arturo Vidal,Inter Milan,Serie A,2020-09-01T00:00:00Z,2022-07-01T00:00:00Z,51
http://www.wikidata.org/entity/Q192840,Sami Hyypiä,Liverpool F.C.,Premier League,1999-01-01T00:00:00Z,2009-01-01T00:00:00Z,464
http://www.wikidata.org/entity/Q192840,Sami Hyypiä,Bayer 04 Leverkusen,Bundesliga,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z,53
http://www.wikidata.org/entity/Q192923,Sokratis Papastathopoulos,Genoa CFC,Serie A,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z,51
http://www.wikidata.org/entity/Q192923,Sokratis Papastathopoulos,AC Milan,Serie A,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q192923,Sokratis Papastathopoulos,Genoa CFC,Serie A,2011-01-01T00:00:00Z,2011-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q192923,Sokratis Papastathopoulos,SV Werder Bremen,Bundesliga,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z,30
http://www.wikidata.org/entity/Q192923,Sokratis Papastathopoulos,SV Werder Bremen,Bundesliga,2012-01-01T00:00:00Z,2013-01-01T00:00:00Z,29
http://www.wikidata.org/entity/Q192923,Sokratis Papastathopoulos,Borussia Dortmund,Bundesliga,2013-01-01T00:00:00Z,2018-06-30T00:00:00Z,130
http://www.wikidata.org/entity/Q192923,Sokratis Papastathopoulos,Arsenal F.C.,Premier League,2018-07-02T00:00:00Z,2021-01-20T00:00:00Z,44
http://www.wikidata.org/entity/Q192923,Sokratis Papastathopoulos,Real Betis Balompié,La Liga,2023-01-01T00:00:00Z,2024-01-01T00:00:00Z,15
http://www.wikidata.org/entity/Q193702,Walter Samuel,AS Roma,Serie A,2000-01-01T00:00:00Z,2004-01-01T00:00:00Z,122
http://www.wikidata.org/entity/Q193702,Walter Samuel,Real Madrid Club de Fútbol,La Liga,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,30
http://www.wikidata.org/entity/Q193702,Walter Samuel,Inter Milan,Serie A,2005-01-01T00:00:00Z,2014-01-01T00:00:00Z,169
http://www.wikidata.org/entity/Q194461,Guti,Real Madrid Club de Fútbol,La Liga,1995-01-01T00:00:00Z,2010-01-01T00:00:00Z,387
http://www.wikidata.org/entity/Q196219,Henrikh Mkhitaryan,Borussia Dortmund,Bundesliga,2013-01-01T00:00:00Z,2016-01-01T00:00:00Z,90
http://www.wikidata.org/entity/Q196219,Henrikh Mkhitaryan,Manchester United F.C.,Premier League,2016-01-01T00:00:00Z,2018-01-01T00:00:00Z,39
http://www.wikidata.org/entity/Q196219,Henrikh Mkhitaryan,Arsenal F.C.,Premier League,2018-01-22T00:00:00Z,2020-08-31T00:00:00Z,39
http://www.wikidata.org/entity/Q196219,Henrikh Mkhitaryan,AS Roma,Serie A,2019-09-02T00:00:00Z,2020-08-31T00:00:00Z,22
http://www.wikidata.org/entity/Q196219,Henrikh Mkhitaryan,AS Roma,Serie A,2020-09-01T00:00:00Z,2022-06-30T00:00:00Z,65
http://www.wikidata.org/entity/Q196219,Henrikh Mkhitaryan,Inter Milan,Serie A,2022-07-01T00:00:00Z,,106
http://www.wikidata.org/entity/Q1974908,Neil Young,Tottenham Hotspur F.C.,Premier League,1991-01-01T00:00:00Z,1994-01-01T00:00:00Z,0
http://www.wikidata.org/entity/Q1974908,Neil Young,AFC Bournemouth,Premier League,1994-01-01T00:00:00Z,2008-01-01T00:00:00Z,430
http://www.wikidata.org/entity/Q1984844,Diego De Ascentis,Como 1907,Serie A,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,31
http://www.wikidata.org/entity/Q1984844,Diego De Ascentis,AC Milan,Serie A,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q1984844,Diego De Ascentis,Torino FC,Serie A,2000-01-01T00:00:00Z,2005-01-01T00:00:00Z,167
http://www.wikidata.org/entity/Q1984844,Diego De Ascentis,Torino FC,Serie A,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,30
http://www.wikidata.org/entity/Q1984844,Diego De Ascentis,Atalanta BC,Serie A,2007-01-01T00:00:00Z,2010-01-01T00:00:00Z,65
http://www.wikidata.org/entity/Q2001939,Patricio Toranzo,Futbol Club Barcelona,La Liga,2005-01-01T00:00:00Z,2010-01-01T00:00:00Z,300
http://www.wikidata.org/entity/Q200785,Tim Howard,Manchester United F.C.,Premier League,2003-01-01T00:00:00Z,2007-01-01T00:00:00Z,45
http://www.wikidata.org/entity/Q200785,Tim Howard,Everton F.C.,Premier League,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,25
http://www.wikidata.org/entity/Q200785,Tim Howard,Everton F.C.,Premier League,2007-01-01T00:00:00Z,2016-01-01T00:00:00Z,329
http://www.wikidata.org/entity/Q20090225,Nicolò Barella,Cagliari Calcio,Serie A,2014-01-01T00:00:00Z,2020-01-01T00:00:00Z,105
http://www.wikidata.org/entity/Q20090225,Nicolò Barella,Como 1907,Serie A,2016-01-01T00:00:00Z,2016-01-01T00:00:00Z,16
http://www.wikidata.org/entity/Q20090225,Nicolò Barella,Inter Milan,Serie A,2019-01-01T00:00:00Z,2020-01-01T00:00:00Z,27
http://www.wikidata.org/entity/Q20090225,Nicolò Barella,Inter Milan,Serie A,2020-01-01T00:00:00Z,,188
http://www.wikidata.org/entity/Q201752,Javi Martínez,Club Atlético Osasuna,La Liga,2001-01-01T00:00:00Z,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q201752,Javi Martínez,Athletic Club,La Liga,2006-01-01T00:00:00Z,2012-01-01T00:00:00Z,201
http://www.wikidata.org/entity/Q201752,Javi Martínez,FC Bayern Munich,Bundesliga,2012-01-01T00:00:00Z,2021-01-01T00:00:00Z,165
