player,playerLabel,clubLabel,leagueLabel,start,end,caps
http://www.wikidata.org/entity/Q167281,Antonio Di Natale,Empoli FC,Serie B,1996-01-01T00:00:00Z,2004-01-01T00:00:00Z,158
http://www.wikidata.org/entity/Q167281,Antonio Di Natale,A.S.D. Boca Pietri,,1997-01-01T00:00:00Z,1998-01-01T00:00:00Z,33
http://www.wikidata.org/entity/Q167281,Antonio Di Natale,Varese Calcio,,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q167281,Antonio Di Natale,Viareggio Calcio,Serie C1,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,25
http://www.wikidata.org/entity/Q167281,Antonio Di Natale,Italy men's national association football team,,2002-01-01T00:00:00Z,2012-01-01T00:00:00Z,42
http://www.wikidata.org/entity/Q167281,Antonio Di Natale,Udinese Calcio,Serie A,2004-01-01T00:00:00Z,2016-01-01T00:00:00Z,385
http://www.wikidata.org/entity/Q1681210,James Tomkins,England national under-17 association football team,,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z,13
http://www.wikidata.org/entity/Q1681210,James Tomkins,England national under-16 association football team,,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q1681210,James Tomkins,England national under-18 association football team,,2006-01-01T00:00:00Z,2006-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q1681210,James Tomkins,England national under-19 association football team,,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q1681210,James Tomkins,West Ham United F.C.,Premier League,2008-01-01T00:00:00Z,2016-01-01T00:00:00Z,208
http://www.wikidata.org/entity/Q1681210,James Tomkins,Derby County F.C.,EFL Championship,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q1681210,James Tomkins,England national under-21 association football team,,2009-01-01T00:00:00Z,2011-01-01T00:00:00Z,10
http://www.wikidata.org/entity/Q1681210,James Tomkins,England national under-20 association football team,,2009-01-01T00:00:00Z,2009-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q1681210,James Tomkins,Great Britain olympic football team,,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q1681210,James Tomkins,Crystal Palace F.C.,Premier League,2016-01-01T00:00:00Z,2024-01-01T00:00:00Z,125
http://www.wikidata.org/entity/Q168287,Christian Panucci,Genoa CFC,Serie A,1991-01-01T00:00:00Z,1993-01-01T00:00:00Z,31
http://www.wikidata.org/entity/Q168287,Christian Panucci,Italy national under-21 football team,,1992-01-01T00:00:00Z,1996-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q168287,Christian Panucci,AC Milan,Serie A,1993-01-01T00:00:00Z,1997-01-01T00:00:00Z,89
http://www.wikidata.org/entity/Q168287,Christian Panucci,Italy national under-23 football team,,1993-01-01T00:00:00Z,1993-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q168287,Christian Panucci,Italy men's national association football team,,1994-01-01T00:00:00Z,2008-01-01T00:00:00Z,57
http://www.wikidata.org/entity/Q168287,Christian Panucci,Real Madrid Club de Fútbol,La Liga,1997-01-01T00:00:00Z,1999-01-01T00:00:00Z,73
http://www.wikidata.org/entity/Q168287,Christian Panucci,Inter Milan,Serie A,1999-01-01T00:00:00Z,2001-01-01T00:00:00Z,26
http://www.wikidata.org/entity/Q168287,Christian Panucci,Chelsea F.C.,Premier League,2000-01-01T00:00:00Z,2001-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q168287,Christian Panucci,AS Roma,Serie A,2001-01-01T00:00:00Z,2009-01-01T00:00:00Z,229
http://www.wikidata.org/entity/Q168287,Christian Panucci,AS Monaco FC,Ligue 1,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,14
http://www.wikidata.org/entity/Q168287,Christian Panucci,Parma Calcio 1913,Serie A,2009-01-01T00:00:00Z,2010-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q168497,Daniele De Rossi,AS Roma,Serie A,2001-01-01T00:00:00Z,2019-01-01T00:00:00Z,459
http://www.wikidata.org/entity/Q168497,Daniele De Rossi,Italy national under-19 football team,,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q168497,Daniele De Rossi,Italy national under-20 football team,,2002-01-01T00:00:00Z,2002-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q168497,Daniele De Rossi,Italy national under-21 football team,,2003-01-01T00:00:00Z,2004-01-01T00:00:00Z,16
http://www.wikidata.org/entity/Q168497,Daniele De Rossi,Italy men's national association football team,,2004-01-01T00:00:00Z,2017-01-01T00:00:00Z,117
http://www.wikidata.org/entity/Q168497,Daniele De Rossi,Boca Juniors,Argentine Primera División,2019-07-01T00:00:00Z,2020-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q168497,Daniele De Rossi,Boca Juniors,Liga Nacional de Básquet,2019-07-01T00:00:00Z,2020-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q168497,Daniele De Rossi,Boca Juniors,Liga de Voleibol Argentina – Serie A1,2019-07-01T00:00:00Z,2020-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q168740,Juan Mata,Spain national under-17 association football team,,2004-01-01T00:00:00Z,2004-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q168740,Juan Mata,Spain national under-16 association football team,,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q168740,Juan Mata,Real Madrid Castilla,Primera Federación,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,39
http://www.wikidata.org/entity/Q168740,Juan Mata,Spain national under-19 football team,,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,13
http://www.wikidata.org/entity/Q168740,Juan Mata,Valencia CF,La Liga,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z,129
http://www.wikidata.org/entity/Q168740,Juan Mata,Spain national under-21 association football team,,2007-01-01T00:00:00Z,2011-01-01T00:00:00Z,20
http://www.wikidata.org/entity/Q168740,Juan Mata,Spain national under-20 football team,,2007-01-01T00:00:00Z,2007-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q168740,Juan Mata,Spain men's national football team,,2009-01-01T00:00:00Z,2016-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q168740,Juan Mata,Chelsea F.C.,Premier League,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z,82
http://www.wikidata.org/entity/Q168740,Juan Mata,Spain national under-23 football team,,2012-01-01T00:00:00Z,2012-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q168740,Juan Mata,Manchester United F.C.,Premier League,2014-01-01T00:00:00Z,2022-06-01T00:00:00Z,196
http://www.wikidata.org/entity/Q168740,Juan Mata,Galatasaray S.K.,Süper Lig,2022-09-01T00:00:00Z,2023-07-01T00:00:00Z,16
http://www.wikidata.org/entity/Q168740,Juan Mata,Vissel Kobe,J1 League,2023-09-01T00:00:00Z,2024-01-06T00:00:00Z,1
http://www.wikidata.org/entity/Q168740,Juan Mata,Western Sydney Wanderers FC,A-League Men,2024-09-01T00:00:00Z,2025-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q168740,Juan Mata,Melbourne Victory FC,A-League Men,2025-09-01T00:00:00Z,,0
http://www.wikidata.org/entity/Q16911979,Ollie Watkins,Exeter City F.C.,EFL League One,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z,68
http://www.wikidata.org/entity/Q16911979,Ollie Watkins,Weston-super-Mare A.F.C.,National League South,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z,24
http://www.wikidata.org/entity/Q16911979,Ollie Watkins,Brentford F.C.,Premier League,2017-01-01T00:00:00Z,2020-01-01T00:00:00Z,132
http://www.wikidata.org/entity/Q16911979,Ollie Watkins,Aston Villa F.C.,Premier League,2020-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/5cc912b00f2dfc18f37f51b66fa596fb,197
http://www.wikidata.org/entity/Q16911979,Ollie Watkins,England men's national association football team,,2021-01-01T00:00:00Z,http://www.wikidata.org/.well-known/genid/94252856959c9f32a6bcaca35c1a16ea,20
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,PFC CSKA Sofia,First Professional Football League,1998-01-01T00:00:00Z,2001-01-01T00:00:00Z,49
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,PFC Pirin Blagoevgrad,First Professional Football League,1998-01-01T00:00:00Z,1998-01-01T00:00:00Z,9
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,Bulgaria men's national football team,,1999-01-01T00:00:00Z,2010-01-01T00:00:00Z,78
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,Bulgaria national under-21 football team,,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,3
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,Bayer 04 Leverkusen,Bundesliga,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,Bayer 04 Leverkusen,Bundesliga,2001-01-01T00:00:00Z,2006-01-01T00:00:00Z,154
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,Tottenham Hotspur F.C.,Premier League,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,70
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,Manchester United F.C.,Premier League,2008-01-01T00:00:00Z,2012-01-01T00:00:00Z,108
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,Fulham F.C.,Premier League,2012-01-01T00:00:00Z,2014-01-01T00:00:00Z,51
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,AS Monaco FC,Ligue 1,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z,38
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,PAOK FC,Super League Greece,2015-01-01T00:00:00Z,2016-01-01T00:00:00Z,17
http://www.wikidata.org/entity/Q170235,Dimitar Berbatov,Kerala Blasters FC,Indian Super League,2017-08-01T00:00:00Z,2018-03-01T00:00:00Z,9
http://www.wikidata.org/entity/Q1708466,Josetxo,Osasuna B,Primera Federación,1995-01-01T00:00:00Z,2001-01-01T00:00:00Z,88
http://www.wikidata.org/entity/Q1708466,Josetxo,Club Atlético Osasuna,La Liga,1996-01-01T00:00:00Z,2011-01-01T00:00:00Z,315
http://www.wikidata.org/entity/Q1708466,Josetxo,Spain national under-20 football team,,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q1708466,Josetxo,SD Eibar,LaLiga 2,1999-01-01T00:00:00Z,2000-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q1708466,Josetxo,Sociedad Deportiva Huesca,LaLiga 2,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z,24
http://www.wikidata.org/entity/Q171295,Pavel Nedvěd,Dukla Prague,Czech First League,1989-01-01T00:00:00Z,1992-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q171295,Pavel Nedvěd,Dukla Prague,Czech First League,1991-01-01T00:00:00Z,1992-01-01T00:00:00Z,19
http://www.wikidata.org/entity/Q171295,Pavel Nedvěd,AC Sparta Prague,Czech First League,1992-01-01T00:00:00Z,1995-01-01T00:00:00Z,97
http://www.wikidata.org/entity/Q171295,Pavel Nedvěd,Czechoslovakia national under-21 football team,,1992-01-01T00:00:00Z,1993-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q171295,Pavel Nedvěd,Czechia men's national football team,,1994-01-01T00:00:00Z,2006-01-01T00:00:00Z,91
http://www.wikidata.org/entity/Q171295,Pavel Nedvěd,SS Lazio,Serie A,1995-01-01T00:00:00Z,1999-01-01T00:00:00Z,138
http://www.wikidata.org/entity/Q171295,Pavel Nedvěd,Juventus FC,Serie A,1999-01-01T00:00:00Z,2009-01-01T00:00:00Z,247
http://www.wikidata.org/entity/Q171534,Ștefan Radu,Romania national under-17 football team,,2002-01-01T00:00:00Z,2002-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q171534,Ștefan Radu,FC Dinamo Bucharest,Liga I,2004-01-01T00:00:00Z,2005-01-01T00:00:00Z,61
http://www.wikidata.org/entity/Q171534,Ștefan Radu,Romania men's national association football team,,2006-01-01T00:00:00Z,2013-01-01T00:00:00Z,13
http://www.wikidata.org/entity/Q171534,Ștefan Radu,Romania national under-21 football team,,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,13
http://www.wikidata.org/entity/Q171534,Ștefan Radu,SS Lazio,Serie A,2008-01-01T00:00:00Z,2023-01-01T00:00:00Z,338
http://www.wikidata.org/entity/Q172211,Jamie Carragher,England national under-21 association football team,,1996-01-01T00:00:00Z,2000-01-01T00:00:00Z,27
http://www.wikidata.org/entity/Q172211,Jamie Carragher,England national under-20 association football team,,1996-01-01T00:00:00Z,1997-01-01T00:00:00Z,4
http://www.wikidata.org/entity/Q172211,Jamie Carragher,Liverpool F.C.,Premier League,1996-01-01T00:00:00Z,2013-01-01T00:00:00Z,508
http://www.wikidata.org/entity/Q172211,Jamie Carragher,England men's national association football team,,1999-01-01T00:00:00Z,2010-01-01T00:00:00Z,38
http://www.wikidata.org/entity/Q172720,Daniel Alves,Esporte Clube Bahia,Campeonato Brasileiro Série A,2001-01-01T00:00:00Z,2002-01-01T00:00:00Z,25
http://www.wikidata.org/entity/Q172720,Daniel Alves,Sevilla FC,La Liga,2002-01-01T00:00:00Z,2008-01-01T00:00:00Z,175
http://www.wikidata.org/entity/Q172720,Daniel Alves,Brazil national under-20 football team,,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q172720,Daniel Alves,Brazil men's national football team,,2006-01-01T00:00:00Z,2019-01-01T00:00:00Z,118
http://www.wikidata.org/entity/Q172720,Daniel Alves,Futbol Club Barcelona,La Liga,2008-01-01T00:00:00Z,2016-01-01T00:00:00Z,247
http://www.wikidata.org/entity/Q172720,Daniel Alves,Juventus FC,Serie A,2016-01-01T00:00:00Z,2017-06-01T00:00:00Z,33
http://www.wikidata.org/entity/Q172720,Daniel Alves,Paris Saint-Germain FC,Ligue 1,2017-07-01T00:00:00Z,2019-06-01T00:00:00Z,48
http://www.wikidata.org/entity/Q172720,Daniel Alves,São Paulo FC,Campeonato Brasileiro Série A,2019-08-01T00:00:00Z,2021-09-01T00:00:00Z,76
http://www.wikidata.org/entity/Q172720,Daniel Alves,Futbol Club Barcelona,La Liga,2022-01-01T00:00:00Z,2022-06-01T00:00:00Z,14
http://www.wikidata.org/entity/Q172720,Daniel Alves,Pumas UNAM,Liga MX,2022-07-01T00:00:00Z,2023-01-01T00:00:00Z,13
http://www.wikidata.org/entity/Q175303,Aaron Lennon,Leeds United F.C.,Premier League,2003-01-01T00:00:00Z,2005-01-01T00:00:00Z,38
http://www.wikidata.org/entity/Q175303,Aaron Lennon,England national under-17 association football team,,2003-01-01T00:00:00Z,2003-01-01T00:00:00Z,1
http://www.wikidata.org/entity/Q175303,Aaron Lennon,England national under-19 association football team,,2004-01-01T00:00:00Z,2006-01-01T00:00:00Z,15
http://www.wikidata.org/entity/Q175303,Aaron Lennon,Tottenham Hotspur F.C.,Premier League,2005-01-01T00:00:00Z,2015-01-01T00:00:00Z,266
http://www.wikidata.org/entity/Q175303,Aaron Lennon,England national under-21 association football team,,2005-01-01T00:00:00Z,2008-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q175303,Aaron Lennon,England men's national association football team,,2006-01-01T00:00:00Z,2013-01-01T00:00:00Z,21
http://www.wikidata.org/entity/Q175303,Aaron Lennon,England national association football B team,,2006-01-01T00:00:00Z,2007-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q175303,Aaron Lennon,Everton F.C.,Premier League,2015-02-01T00:00:00Z,2015-05-01T00:00:00Z,14
http://www.wikidata.org/entity/Q175303,Aaron Lennon,Everton F.C.,Premier League,2015-09-01T00:00:00Z,2018-01-01T00:00:00Z,51
http://www.wikidata.org/entity/Q175303,Aaron Lennon,Burnley F.C.,Premier League,2018-01-01T00:00:00Z,2020-01-01T00:00:00Z,46
http://www.wikidata.org/entity/Q175303,Aaron Lennon,Kayserispor,Süper Lig,2020-01-01T00:00:00Z,2021-01-01T00:00:00Z,36
http://www.wikidata.org/entity/Q175303,Aaron Lennon,Burnley F.C.,Premier League,2021-01-01T00:00:00Z,2022-01-01T00:00:00Z,28
http://www.wikidata.org/entity/Q175316,Andree Wiedener,SV Werder Bremen II,3. Liga,1988-01-01T00:00:00Z,1993-01-01T00:00:00Z,155
http://www.wikidata.org/entity/Q175316,Andree Wiedener,SV Werder Bremen,Bundesliga,1989-01-01T00:00:00Z,2002-01-01T00:00:00Z,164
http://www.wikidata.org/entity/Q175316,Andree Wiedener,Eintracht Frankfurt,Bundesliga,2002-01-01T00:00:00Z,2006-01-01T00:00:00Z,76
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,SSC Napoli,Serie A,2009-01-01T00:00:00Z,2022-06-01T00:00:00Z,337
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,Calcio Foggia 1920,Serie C,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,33
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,Cavese 1919,Serie C,2010-01-01T00:00:00Z,2010-01-01T00:00:00Z,10
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,Italy national under-20 football team,,2010-01-01T00:00:00Z,2011-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,Delfino Pescara 1936,Serie B,2011-01-01T00:00:00Z,2012-01-01T00:00:00Z,37
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,Italy national under-21 football team,,2011-01-01T00:00:00Z,2013-01-01T00:00:00Z,15
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,Italy men's national association football team,,2012-01-01T00:00:00Z,2022-01-01T00:00:00Z,54
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,Toronto FC,Major League Soccer,2022-07-01T00:00:00Z,2025-07-01T00:00:00Z,66
http://www.wikidata.org/entity/Q1756086,Lorenzo Insigne,Delfino Pescara 1936,Serie B,2026-01-01T00:00:00Z,,0
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Osasuna B,Primera Federación,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Club Atlético Osasuna,La Liga,2014-01-01T00:00:00Z,2016-01-01T00:00:00Z,63
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Spain national under-19 football team,,2014-01-01T00:00:00Z,2015-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Borussia Dortmund,Bundesliga,2016-01-01T00:00:00Z,2017-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Spain national under-21 association football team,,2016-01-01T00:00:00Z,2019-01-01T00:00:00Z,20
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Newcastle United F.C.,Premier League,2017-07-01T00:00:00Z,2017-10-01T00:00:00Z,7
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Newcastle United F.C.,Premier League,2017-10-01T00:00:00Z,2018-01-01T00:00:00Z,17
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Real Sociedad,La Liga,2018-01-01T00:00:00Z,2024-01-01T00:00:00Z,190
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Spain men's national football team,,2020-01-01T00:00:00Z,,41
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Spain national under-23 football team,,2021-01-01T00:00:00Z,2021-01-01T00:00:00Z,6
http://www.wikidata.org/entity/Q17612631,Mikel Merino,Arsenal F.C.,Premier League,2024-01-01T00:00:00Z,,40
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,France national under-21 association football team,,,,
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,Stade Rennais F.C.,Ligue 1,1995-01-01T00:00:00Z,1998-01-01T00:00:00Z,49
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,France national under-20 association football team,,1997-01-01T00:00:00Z,1997-01-01T00:00:00Z,5
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,Inter Milan,Serie A,1998-01-01T00:00:00Z,1999-01-01T00:00:00Z,18
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,Manchester United F.C.,Premier League,1999-01-01T00:00:00Z,2008-01-01T00:00:00Z,249
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,France men's national association football team,,2001-01-01T00:00:00Z,2006-01-01T00:00:00Z,40
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,Arsenal F.C.,Premier League,2008-01-01T00:00:00Z,2010-01-01T00:00:00Z,26
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,SV Werder Bremen,Bundesliga,2010-01-01T00:00:00Z,2012-01-01T00:00:00Z,27
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,Portland Timbers,Major League Soccer,2013-01-01T00:00:00Z,2014-01-01T00:00:00Z,8
http://www.wikidata.org/entity/Q177343,Mikaël Silvestre,Chennaiyin FC,Indian Super League,2014-01-01T00:00:00Z,2014-01-01T00:00:00Z,14
http://www.wikidata.org/entity/Q1783639,Antonio Prats Cervera,RCD Mallorca,La Liga,,,
http://www.wikidata.org/entity/Q1783639,Antonio Prats Cervera,RCD Mallorca B,Tercera Federación,1990-01-01T00:00:00Z,1992-01-01T00:00:00Z,12
http://www.wikidata.org/entity/Q1783639,Antonio Prats Cervera,RCD Mallorca,La Liga,1991-01-01T00:00:00Z,1995-01-01T00:00:00Z,85
http://www.wikidata.org/entity/Q1783639,Antonio Prats Cervera,RC Celta de Vigo,La Liga,1995-01-01T00:00:00Z,1996-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q1783639,Antonio Prats Cervera,Real Betis Balompié,La Liga,1996-01-01T00:00:00Z,2005-01-01T00:00:00Z,244
http://www.wikidata.org/entity/Q1783639,Antonio Prats Cervera,RCD Mallorca,La Liga,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,52
http://www.wikidata.org/entity/Q1783639,Antonio Prats Cervera,Hércules CF,Primera Federación,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,7
http://www.wikidata.org/entity/Q179773,Pedro,FC Barcelona C,Tercera División,2005-01-01T00:00:00Z,2007-01-01T00:00:00Z,71
http://www.wikidata.org/entity/Q179773,Pedro,FC Barcelona Atlètic,Primera Federación,2007-01-01T00:00:00Z,2009-01-01T00:00:00Z,51
http://www.wikidata.org/entity/Q179773,Pedro,Futbol Club Barcelona,La Liga,2008-01-01T00:00:00Z,2015-01-01T00:00:00Z,204
http://www.wikidata.org/entity/Q179773,Pedro,Spain national under-21 association football team,,2008-01-01T00:00:00Z,2008-01-01T00:00:00Z,2
http://www.wikidata.org/entity/Q179773,Pedro,Spain men's national football team,,2010-01-01T00:00:00Z,2017-01-01T00:00:00Z,65
http://www.wikidata.org/entity/Q179773,Pedro,Chelsea F.C.,Premier League,2015-01-01T00:00:00Z,2020-01-01T00:00:00Z,137
http://www.wikidata.org/entity/Q179773,Pedro,AS Roma,Serie A,2020-01-01T00:00:00Z,2021-01-01T00:00:00Z,27
http://www.wikidata.org/entity/Q179773,Pedro,SS Lazio,Serie A,2021-01-01T00:00:00Z,,142
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,SD Lagunak,Tercera División,,2005-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Club Atlético Osasuna,La Liga,2005-01-01T00:00:00Z,2014-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Osasuna B,Primera Federación,2013-01-01T00:00:00Z,2015-01-01T00:00:00Z,33
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Club Atlético Osasuna,La Liga,2014-01-01T00:00:00Z,2017-01-01T00:00:00Z,84
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Torino FC,Serie A,2017-01-01T00:00:00Z,2020-01-01T00:00:00Z,97
http://www.wikidata.org/entity/Q18022026,Alejandro Berenguer Remiro,Athletic Club,La Liga,2020-01-01T00:00:00Z,,222
http://www.wikidata.org/entity/Q180326,Lilian Thuram,France national under-21 association football team,,,,
http://www.wikidata.org/entity/Q180326,Lilian Thuram,AS Monaco FC,Ligue 1,1991-01-01T00:00:00Z,1996-01-01T00:00:00Z,155
http://www.wikidata.org/entity/Q180326,Lilian Thuram,France men's national association football team,,1994-01-01T00:00:00Z,2008-01-01T00:00:00Z,142
http://www.wikidata.org/entity/Q180326,Lilian Thuram,France B national football team,,1995-01-01T00:00:00Z,1995-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q180326,Lilian Thuram,Parma Calcio 1913,Serie A,1996-01-01T00:00:00Z,2001-01-01T00:00:00Z,163
http://www.wikidata.org/entity/Q180326,Lilian Thuram,Juventus FC,Serie A,2001-01-01T00:00:00Z,2006-01-01T00:00:00Z,144
http://www.wikidata.org/entity/Q180326,Lilian Thuram,Futbol Club Barcelona,La Liga,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,41
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Cobreloa,Chilean First B Division,2005-01-01T00:00:00Z,2006-01-01T00:00:00Z,47
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Udinese Calcio,Serie A,2006-01-01T00:00:00Z,2011-01-01T00:00:00Z,95
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Chile men's national football team,,2006-01-01T00:00:00Z,,168
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Club Social y Deportivo Colo Colo,Chilean Primera División,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,32
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Chile national under-20 football team,,2006-01-01T00:00:00Z,2008-01-01T00:00:00Z,18
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Club Atlético River Plate,Argentine Primera División,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Club Atlético River Plate,Liga de Voleibol Argentina – Serie A1,2007-01-01T00:00:00Z,2008-01-01T00:00:00Z,23
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Futbol Club Barcelona,La Liga,2011-01-01T00:00:00Z,2014-01-01T00:00:00Z,88
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Arsenal F.C.,Premier League,2014-01-01T00:00:00Z,2018-01-22T00:00:00Z,122
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Manchester United F.C.,Premier League,2018-01-22T00:00:00Z,2020-08-01T00:00:00Z,32
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Inter Milan,Serie A,2019-08-01T00:00:00Z,2020-08-01T00:00:00Z,22
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Inter Milan,Serie A,2020-08-01T00:00:00Z,2022-08-01T00:00:00Z,57
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Olympique de Marseille,Ligue 1,2022-08-01T00:00:00Z,2023-08-01T00:00:00Z,35
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Inter Milan,Serie A,2023-08-01T00:00:00Z,2024-07-01T00:00:00Z,23
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Udinese Calcio,Serie A,2024-08-10T00:00:00Z,2025-08-01T00:00:00Z,13
http://www.wikidata.org/entity/Q180553,Alexis Sánchez,Sevilla FC,La Liga,2025-09-01T00:00:00Z,,7
http://www.wikidata.org/entity/Q180794,Manuel Pasqual,AS Reggina 1914,Serie B,,,
